 
                                                                                                                                                                                                                                                                
 
ticker      evtdate       car
 SRVY     16JUN2008     0.12044
 SRVY     18SEP2007     0.05726
 TLWT     02JUN2005     0.00214
 TLWT     03OCT2005     0.00105
 BMR      15OCT2008    -0.01425
 BMR      17FEB2009     0.07068
 BMR      21NOV2008    -0.00518
 CNS      01DEC2014     0.00526
 CNS      01OCT2009    -0.01611
 CNS      02JUN2014     0.01636
 CNS      04FEB2011     0.00272
 CNS      04NOV2010    -0.00872
 CNS      07MAR2014    -0.01580
 CNS      09FEB2012    -0.02033
 CNS      10AUG2012    -0.00318
 CNS      10MAY2012     0.01771
 CNS      11MAR2009    -0.05604
 CNS      13NOV2012     0.02470
 CNS      14SEP2011     0.01766
 CNS      15FEB2011    -0.01577
 CNS      16SEP2008     0.04157
 CNS      19JUN2007    -0.01148
 CNS      20JAN2010    -0.02712
 CNS      22JUN2010     0.01948
 CNS      23NOV2011    -0.00597
 CNS      24APR2012     0.01858
 CNS      26AUG2013     0.03059
 CNS      25FEB2010    -0.02097
 CNS      27JUL2012     0.00027
 CNS      27MAY2009    -0.00245
 CNS      28APR2008     0.02438
 CNS      31MAY2011     0.01822
 KRG      06DEC2010     0.00638
 KRG      05JUL2005    -0.00491
 KRG      08MAR2012    -0.02040
 KRG      10OCT2011    -0.03404
 KRG      11DEC2009     0.14827
 CVGI     02FEB2006     0.00138
 CVGI     12AUG2009     0.20467
 CVGI     13JAN2011    -0.07124
 CVGI     18FEB2005    -0.05920
 CVGI     23OCT2013     0.00123
 CVGI     27JUL2005     0.02706
 CVGI     30JUL2008     0.01778
 GOOG     02JUN2008    -0.00611
 GOOG     03MAY2005     0.01082
 GOOG     04JAN2006     0.03603
 GOOG     04OCT2006    -0.00530
 GOOG     05APR2005     0.01234
 GOOG     06AUG2007    -0.02950
 GOOG     06MAR2007     0.01475
 GOOG     07MAR2005    -0.01133
 GOOG     08JUL2011    -0.00573
 GOOG     08JUN2005    -0.02149
 GOOG     10OCT2011     0.02718
 GOOG     11NOV2013    -0.00618
 GOOG     12JUL2011     0.02528
 GOOG     13AUG2012     0.04358
 GOOG     13MAR2006     0.02259
 GOOG     15APR2011    -0.08821
 GOOG     15MAR2006    -0.04751
 GOOG     16SEP2005    -0.01407
 GOOG     17DEC2008    -0.02634
 GOOG     17MAR2005     0.02124
 GOOG     19OCT2012    -0.00777
 GOOG     20APR2005     0.05577
 GOOG     20DEC2012    -0.00303
 GOOG     21APR2006     0.06033
 GOOG     26JUN2012     0.00636
 GOOG     26SEP2008    -0.04831
 GOOG     27JUL2012     0.01819
 GOOG     28NOV2011     0.00182
 GOOG     27OCT2008     0.00131
 GOOG     31JAN2006    -0.06132
 GOOG     31MAY2011     0.02632
 RNOW     02JUN2008    -0.05010
 RNOW     05JAN2007    -0.05874
 RNOW     08OCT2008    -0.17885
 RNOW     24APR2006     0.30552
 RNOW     25APR2006     0.23779
 STXS     04OCT2006     0.01661
 STXS     10AUG2006     0.03300
 STXS     20DEC2006    -0.00116
 STXS     22FEB2007     0.06999
 STXS     22JAN2007     0.01996
 CPL      02JUN2008    -0.00620
 CPL      01NOV2007    -0.00773
 CPL      08AUG2007     0.08838
 CPL      08MAR2007     0.00914
 CPL      10OCT2011    -0.00185
 CPL      11JUN2012     0.02243
 CPL      11NOV2010    -0.02200
 CPL      12AUG2010     0.00096
 CPL      14AUG2006    -0.03544
 CPL      15JAN2010    -0.01978
 CPL      16APR2012    -0.03249
 CPL      16DEC2010     0.01122
 CPL      18SEP2009    -0.00703
 CPL      24JUN2010     0.02945
 CPL      25MAY2010     0.00202
 CPL      26SEP2008    -0.09506
 CPL      28APR2010     0.01307
 CPL      29JAN2008    -0.02139
 CPL      30MAY2008    -0.01239
 NSTC     11MAY2005    -0.07341
 WSSI     30AUG2005    -0.00063
 NANO     03FEB2014    -0.01697
 NANO     08AUG2012     0.00127
 NANO     09SEP2002    -0.04215
 NANO     31OCT2012     0.09491
 GCT      19DEC2006    -0.04727
 GME      05JUL2006    -0.00597
 GME      10JAN2006     0.01428
 SHO      02MAY2008    -0.00407
 SHO      05APR2012     0.01782
 SHO      05AUG2008     0.02819
 SHO      06APR2006    -0.02176
 SHO      06AUG2009    -0.08581
 SHO      10OCT2011     0.06808
 SHO      10NOV2010    -0.02889
 SHO      13SEP2011    -0.00504
 SHO      15APR2009     0.17022
 SHO      15SEP2009    -0.02002
 SHO      17JUN2005     0.01159
 SHO      19JAN2010    -0.02512
 SHO      19MAY2006    -0.03666
 SHO      20JUN2006     0.01410
 SHO      21DEC2005     0.01618
 SHO      25MAR2010     0.03425
 SHO      25SEP2008     0.00586
 SHO      27JUL2012     0.00292
 SHO      27OCT2009     0.00677
 SHO      27SEP2005    -0.00167
 SHO      30APR2009     0.19102
 USS      06AUG2007    -0.03299
 USS      07AUG2006    -0.04742
 USS      09MAY2007    -0.01319
 USS      12FEB2008    -0.00311
 USS      13MAY2008    -0.38334
 YSI      12MAY2010    -0.00791
 YSI      15AUG2005     0.02602
 YSI      17OCT2005     0.01475
 FOXH     15MAY2006    -0.04566
 FOXH     24MAY2006     0.05061
 GKIS     01MAR2006    -0.08612
 GKIS     14SEP2005     0.06229
 GKIS     24JUN2005     0.02363
 HURN     03MAY2005     0.06639
 HURN     07AUG2008     0.01478
 HURN     09NOV2005    -0.07683
 HURN     10JUL2012     0.05711
 HURN     16JUL2008     0.09931
 HURN     19SEP2005     0.01450
 HURN     20JAN2012    -0.01181
 HURN     20JUL2010     0.04461
 ILSE     04OCT2006     0.01922
 ILSE     11MAY2006     0.00687
 ILSE     20DEC2006    -0.02640
 TLVT     09NOV2009     0.01117
 TXRH     03JAN2007    -0.04013
 TXRH     05MAY2005     0.06039
 TXRH     07NOV2013     0.00680
 TXRH     11NOV2010     0.02689
 TXRH     15NOV2010    -0.00316
 TXRH     17JAN2012     0.01999
 TXRH     20JUN2011     0.03570
 TXRH     28MAR2008    -0.01622
 TXRH     31JUL2008    -0.00309
 NP       28NOV2011     0.05975
 NWS      02JUN2008     0.00351
 NWS      04OCT2006     0.00265
 NWS      06NOV2008    -0.09389
 NWS      07FEB2007     0.04164
 NWS      07JUL2008     0.00795
 NWS      08OCT2008    -0.03801
 NWS      10AUG2006    -0.03332
 NWS      10DEC2007    -0.01356
 NWS      14APR2008    -0.06055
 NWS      15JUN2006     0.00707
 NWS      16MAY2007    -0.00709
 NWS      16OCT2006     0.01664
 NWS      18DEC2007     0.00050
 NWS      18JUN2007    -0.01135
 NWS      20APR2007    -0.00390
 NWS      22OCT2008     0.04183
 NWS      24JUL2008     0.01340
 NWS      25JAN2008    -0.03047
 NWS      26SEP2005    -0.00743
 NWS      27OCT2008     0.02652
 NWS      29SEP2008    -0.04700
 NWS      02JUN2008    -0.00382
 NWS      02MAR2012    -0.02716
 NWS      04OCT2006     0.00376
 NWS      04OCT2010     0.00015
 NWS      04SEP2012     0.01252
 NWS      05MAY2010    -0.03052
 NWS      06NOV2008    -0.11085
 NWS      07FEB2007     0.04891
 NWS      07JUL2008     0.00440
 NWS      07OCT2009     0.01823
 NWS      08AUG2011     0.01255
 NWS      08OCT2008    -0.03405
 NWS      10OCT2011    -0.01864
 NWS      09APR2012    -0.01140
 NWS      09JAN2013     0.01469
 NWS      10AUG2006    -0.03875
 NWS      10DEC2007    -0.00972
 NWS      13JAN2009     0.00385
 NWS      14APR2008    -0.05217
 NWS      14DEC2009     0.01910
 NWS      15DEC2009     0.03834
 NWS      15JUN2006     0.01578
 NWS      16MAY2007    -0.01601
 NWS      16OCT2006     0.01021
 NWS      18DEC2007    -0.00872
 NWS      18JUL2012    -0.00435
 NWS      18JUN2007    -0.01593
 NWS      20APR2007     0.00017
 NWS      20JUL2009     0.01967
 NWS      20JUN2012     0.02440
 NWS      22OCT2008     0.01497
 NWS      24JUL2008     0.02187
 NWS      24OCT2011    -0.00034
 NWS      25JAN2008    -0.02187
 NWS      26SEP2005    -0.00955
 NWS      27JUL2012     0.00351
 NWS      27OCT2008     0.01660
 NWS      29MAY2009     0.03089
 NWS      29SEP2008    -0.05368
 NWS      31OCT2011     0.02744
 CPNO     03MAR2010    -0.04501
 CPNO     04DEC2009    -0.00035
 CPNO     06JAN2012     0.00806
 CPNO     07JUL2010    -0.02976
 CPNO     07NOV2008    -0.09836
 CPNO     07SEP2011     0.02490
 CPNO     08JUL2010    -0.01898
 CPNO     11NOV2010     0.01006
 CPNO     12JAN2011     0.01610
 CPNO     13JUL2010    -0.02444
 CPNO     18OCT2010    -0.02061
 CPNO     30JAN2013     0.17198
 MPWR     03JUN2013     0.01584
 MPWR     18OCT2013    -0.04755
 UAPH     20JUN2005    -0.03747
 ZIPR     04NOV2005    -0.41571
 ZIPR     06AUG2007    -0.14659
 ZIPR     06JUN2005    -0.04288
 ZIPR     13FEB2006    -0.00298
 CHCI     29AUG2005    -0.03044
 CONR     15AUG2006     0.02025
 CONR     17NOV2006     0.17893
 CONR     20NOV2006    -0.01348
 CSCD     06AUG2007     0.00225
 CSCD     15FEB2011    -0.00869
 CSCD     29JUL2009    -0.02404
 HOME     04JAN2007    -0.04024
 HOME     05AUG2005     0.00453
 NCTY     02JUN2008    -0.03519
 NCTY     01MAY2007     0.00129
 NCTY     06AUG2007    -0.00568
 NCTY     09JUL2008     0.00592
 NCTY     10JAN2007     0.08241
 NCTY     11APR2007     0.02042
 NCTY     12NOV2007     0.00980
 NCTY     16NOV2006     0.18074
 NCTY     19MAY2008     0.01321
 NCTY     21APR2008     0.01521
 NCTY     22APR2008     0.04868
 NCTY     23JAN2007     0.12396
 NCTY     25JAN2008     0.02618
 NCTY     26SEP2008    -0.00299
 NCTY     27APR2007     0.00086
 NCTY     28APR2006     0.06644
 WOLF     28JUL2005    -0.32247
 DLLR     24JUN2011    -0.02841
 DLLR     31JUL2012     0.01280
 JRCC     07MAY2009    -0.14366
 JRCC     15JUL2009     0.10773
 WXS      01AUG2008     0.08012
 WXS      04APR2011     0.00484
 WXS      09JAN2009    -0.09616
 WXS      11JAN2008    -0.09535
 WXS      15FEB2011    -0.01743
 WXS      21AUG2012    -0.02836
 WXS      22OCT2012     0.03293
 WXS      27OCT2005     0.06792
 WXS      30JUL2008     0.11127
 WXS      31JUL2008    -0.01400
 DRYS     02AUG2012    -0.00719
 DRYS     03JAN2011    -0.02919
 DRYS     11NOV2010     0.08510
 DRYS     14OCT2010    -0.01270
 DRYS     20OCT2011    -0.01349
 DRYS     21APR2010    -0.10829
 DRYS     27SEP2010     0.17044
 DRYS     27JUL2012     0.01950
 HLND     26SEP2008    -0.06822
 NDAQ     01JUL2009     0.00014
 NDAQ     01JUN2007     0.01235
 NDAQ     01MAR2007    -0.03387
 NDAQ     03DEC2010    -0.02289
 NDAQ     03JUN2009     0.03824
 NDAQ     06JUN2012    -0.00924
 NDAQ     06SEP2011     0.01386
 NDAQ     08NOV2007    -0.08135
 NDAQ     09APR2014     0.00854
 NDAQ     09JUN2011     0.02618
 NDAQ     11APR2007    -0.00698
 NDAQ     11APR2013     0.00965
 NDAQ     12APR2010     0.00593
 NDAQ     12OCT2011     0.00063
 NDAQ     14FEB2007     0.00447
 NDAQ     17MAY2011    -0.01760
 NDAQ     23AUG2006    -0.01212
 NDAQ     23MAR2007    -0.00810
 NDAQ     26FEB2013     0.01927
 NDAQ     26SEP2008     0.01781
 NDAQ     27DEC2010    -0.00610
 NDAQ     27JUL2012    -0.01704
 NDAQ     27OCT2011     0.01759
 NDAQ     28JUL2010     0.00975
 NDAQ     30MAY2008     0.00017
 UACL     01DEC2005     0.00310
 UACL     05SEP2013     0.04747
 UACL     06JUN2011    -0.01072
 UACL     09MAR2006     0.04527
 UACL     09MAR2009    -0.04862
 UACL     13SEP2013    -0.01759
 UACL     14OCT2008     0.05020
 UACL     15NOV2013     0.01347
 UACL     19AUG2013     0.07164
 UACL     27APR2006    -0.02395
 UACL     28JAN2008    -0.02028
 UACL     29NOV2005    -0.06065
 NOVL     01MAR2002    -0.11112
 NOVL     03DEC2001     0.08411
 NOVL     03FEB2005     0.01411
 NOVL     08FEB2002     0.02903
 NOVL     16FEB2001    -0.08090
 NOVL     24APR2006     0.03811
 NOVL     28FEB2005    -0.02208
 ASPV     05MAY2006    -0.04735
 BMD      02JUN2008     0.03267
 BMD      21JUN2007    -0.05155
 TDS      02MAR2009    -0.09412
 TDS      07JAN2011     0.00459
 TDS      11NOV2010     0.00611
 TDS      14JAN2011     0.00009
 TDS      15OCT2008    -0.09323
 TDS      27JUL2009    -0.03603
 TDS      29APR2009    -0.00266
 NAHC     13MAR2008     0.11802
 NAHC     30NOV2007    -0.03382
 DRH      03NOV2014     0.00226
 DRH      10OCT2011     0.01262
 DRH      12OCT2012    -0.07146
 DRH      15APR2009     0.03399
 DRH      15DEC2009    -0.00079
 DRH      15SEP2009    -0.02447
 DRH      16SEP2010    -0.00116
 DRH      18JUN2010     0.00151
 DRH      25MAY2010    -0.07738
 RDR      01DEC2005     0.00442
 RDR      03APR2009    -0.06642
 RDR      03JUL2006     0.00796
 RDR      13APR2009     0.11960
 RDR      16MAY2008    -0.01960
 RDR      18JAN2008    -0.03355
 RDR      26JUL2007    -0.01659
 TYY      01MAR2011     0.01484
 TLP      09MAY2013    -0.00749
 TLP      17JUN2013     0.00882
 TLP      19AUG2014     0.01307
 TLP      19JUL2013    -0.04990
 TLP      20OCT2009     0.00342
 TLP      26MAY2009     0.00240
 TLP      27AUG2009    -0.01458
 TLP      28SEP2011     0.03026
 WMG      02JUN2008    -0.03124
 WMG      02NOV2007    -0.02544
 WMG      03AUG2006    -0.01454
 WMG      04OCT2006    -0.00405
 WMG      04SEP2007     0.00369
 WMG      05APR2007    -0.00884
 WMG      06AUG2007    -0.09172
 WMG      05SEP2007    -0.05589
 WMG      07AUG2007     0.11878
 WMG      07AUG2008    -0.04833
 WMG      07FEB2008    -0.10690
 WMG      08MAY2006    -0.04084
 WMG      11JAN2008     0.05471
 WMG      17MAY2006     0.02985
 WMG      19JUN2006    -0.03706
 WMG      22SEP2006     0.01264
 WMG      25APR2011    -0.01837
 WMG      26JUL2007    -0.02738
 WMG      27JAN2006    -0.05826
 WMG      28JUN2006     0.02125
 XRM      11JUN2008     0.07030
 XRM      27MAR2008    -0.09609
 LAZ      02JUN2008     0.00829
 LAZ      02APR2009    -0.02190
 LAZ      02JUN2014     0.01963
 LAZ      03DEC2012     0.00373
 LAZ      07JAN2009    -0.09240
 LAZ      12JAN2012    -0.03574
 LAZ      15MAR2012    -0.05320
 LAZ      19DEC2011    -0.00363
 LAZ      29JUL2009     0.18359
 SSAG     23MAR2006    -0.02330
 ZUMZ     16JUN2009    -0.02893
 ZUMZ     20OCT2008     0.00015
 ZUMZ     24JAN2008    -0.04019
 ZUMZ     24JAN2012    -0.03515
 ZUMZ     25MAR2008    -0.01613
 ZUMZ     30OCT2009     0.01985
 EVVV     07APR2008    -0.04945
 EVVV     09JUN2006    -0.01475
 EVVV     16FEB2007     0.02197
 EVVV     19JAN2010     0.11304
 EVVV     22JAN2007    -0.01720
 EVVV     25JAN2007     0.02823
 LHCG     01MAR2012     0.11678
 LHCG     02JAN2009    -0.08423
 LHCG     30JAN2007     0.00439
 LHCG     30OCT2008     0.35285
 NRGP     06FEB2008    -0.01599
 NRGP     07JUL2010     0.02017
 NRGP     12AUG2008     0.01431
 NRGP     12JAN2010    -0.01891
 NRGP     20JUL2007     0.00510
 NRGP     21JUN2010    -0.00284
 NRGP     22DEC2009    -0.02541
 NRGP     25MAR2010    -0.02081
 PORK     14FEB2006    -0.01124
 PORK     20JUL2006     0.02661
 XNPT     04FEB2011    -0.01891
 XNPT     07APR2011     0.52322
 XNPT     18FEB2010    -0.40889
 DSW      03NOV2006     0.00658
 DSW      10OCT2011    -0.02107
 DSW      14NOV2011    -0.03837
 DSW      19JUL2007     0.04037
 DSW      24JAN2008     0.03696
 DSW      27MAR2008    -0.16278
 DSW      29SEP2008    -0.02867
 DSW      30NOV2010    -0.00445
 KFN      01MAR2006    -0.01138
 KFN      08JUN2007    -0.03766
 KFN      15AUG2007    -0.05263
 KFN      29SEP2008    -0.07628
 KFN      31JAN2008    -0.02610
 NSR      06FEB2008    -0.12048
 NSR      08MAY2008    -0.15932
 NSR      23JAN2006    -0.02511
 ALJ      02DEC2014     0.01389
 ALJ      02JAN2013    -0.08146
 ALJ      03MAY2013     0.00289
 ALJ      07NOV2011    -0.01358
 ALJ      07SEP2006    -0.01783
 ALJ      08AUG2006     0.08506
 ALJ      09FEB2006     0.01424
 ALJ      09MAR2006     0.02551
 ALJ      10AUG2011    -0.01128
 ALJ      10MAR2014     0.08638
 ALJ      11NOV2010    -0.00936
 ALJ      11NOV2013     0.17663
 ALJ      11SEP2012    -0.01193
 ALJ      12MAR2008    -0.00048
 ALJ      12SEP2006     0.04084
 ALJ      13OCT2014     0.04894
 ALJ      14MAY2007     0.03370
 ALJ      15FEB2008    -0.01820
 ALJ      18MAY2007     0.01879
 ALJ      22AUG2008     0.08298
 ALJ      22FEB2006    -0.00012
 ALJ      22MAR2007     0.06257
 ALJ      25SEP2007    -0.12023
 ALJ      26SEP2008    -0.01405
 ALJ      27JUL2012    -0.02795
 ALJ      30SEP2013    -0.02488
 MFB      04OCT2006     0.01180
 MFB      06AUG2007     0.04766
 MFB      05MAR2007     0.12143
 MFB      06MAR2008     0.00858
 MFB      07FEB2006     0.01508
 MFB      08JAN2007     0.05206
 MFB      09NOV2006    -0.06123
 MFB      16OCT2006    -0.02832
 ARXT     06JUN2007    -0.01261
 ARXT     08MAR2007    -0.02043
 ARXT     13JUL2007     0.03261
 ARXT     14SEP2006    -0.01727
 EXPE     02JUN2008    -0.01257
 EXPE     01MAY2009     0.04967
 EXPE     01MAY2012    -0.00819
 EXPE     02MAR2011    -0.01784
 EXPE     03AUG2007    -0.00782
 EXPE     04OCT2006    -0.00627
 EXPE     06FEB2008     0.07521
 EXPE     06FEB2013    -0.03627
 EXPE     07DEC2011    -0.01242
 EXPE     07MAR2011     0.05750
 EXPE     08OCT2007    -0.00336
 EXPE     08APR2009    -0.01954
 EXPE     08NOV2011    -0.06471
 EXPE     10OCT2011     0.02820
 EXPE     10OCT2007    -0.00416
 EXPE     11FEB2011    -0.16823
 EXPE     11NOV2013     0.03834
 EXPE     14JUL2010     0.05060
 EXPE     15NOV2007     0.06297
 EXPE     16FEB2006    -0.16452
 EXPE     18JAN2012     0.03868
 EXPE     19MAR2009     0.01175
 EXPE     20JAN2009    -0.05401
 EXPE     20NOV2012     0.00734
 EXPE     22DEC2011     0.05533
 EXPE     23FEB2009     0.06825
 EXPE     25JUL2007     0.03384
 EXPE     26APR2006     0.02897
 EXPE     26SEP2008    -0.07832
 EXPE     27APR2012     0.29391
 EXPE     27JUL2012     0.19974
 EXPE     29OCT2010    -0.02683
 EXPE     30OCT2008    -0.27358
 HITT     10JUN2014     0.01360
 HITT     13NOV2012     0.01024
 SWSI     16APR2009     0.26063
 ACCO     01OCT2012    -0.04746
 ACCO     03NOV2014     0.02594
 ACCO     04OCT2012    -0.01199
 ACCO     04SEP2012    -0.04213
 ABD      06JAN2009     0.11172
 ACCO     07JAN2013     0.03040
 ACCO     07MAY2012    -0.09078
 ABD      10SEP2010     0.04050
 ACCO     11JUN2014     0.00482
 ABD      12AUG2008     0.09115
 ACCO     13AUG2012    -0.06987
 ACCO     13OCT2014    -0.02868
 ACCO     16MAY2014    -0.00094
 ACCO     19DEC2012    -0.01194
 ABD      20DEC2007    -0.03595
 ACCO     20JUN2014    -0.02500
 ACCO     23JAN2013     0.01246
 EPE      04DEC2009     0.02000
 EPE      08SEP2010     0.00459
 EPE      14AUG2006     0.00545
 EPE      17JUL2007     0.00531
 EPE      22MAR2006    -0.04004
 EPE      23NOV2009     0.01748
 EPE      30JUN2009    -0.00171
 EPE      30MAR2009     0.04961
 HPY      01OCT2008     0.04692
 HPY      04MAY2011     0.15639
 HPY      13AUG2012    -0.00981
 HPY      14JAN2011    -0.01137
 HPY      14JAN2014    -0.03488
 HPY      20MAY2011    -0.02628
 HPY      22JUL2009     0.01355
 HPY      27FEB2009    -0.02457
 HPY      27JUL2011     0.11513
 HPY      29JAN2008    -0.00435
 HPY      29SEP2011    -0.03369
 HPY      30JAN2008     0.03869
 KFI      06MAR2007     0.07776
 KFI      21FEB2007     0.00766
 NSP      22MAY2007    -0.01962
 NSP      24JUL2007    -0.04645
 NSP      25OCT2007     0.02801
 WPZ      02MAY2013    -0.03209
 WPZ      03JAN2014    -0.00607
 WPZ      04DEC2009     0.02307
 WPZ      05MAR2013    -0.05259
 WPZ      06JAN2012    -0.00213
 WPZ      08MAR2010     0.04085
 WPZ      08JAN2013    -0.00680
 WPZ      10OCT2011     0.02814
 WPZ      09SEP2010    -0.00610
 WPZ      11NOV2010     0.00175
 WPZ      13FEB2012    -0.00726
 WPZ      13MAY2010     0.01483
 WPZ      13OCT2014    -0.03688
 WPZ      14DEC2010    -0.05231
 WPZ      17DEC2009    -0.05005
 WPZ      17FEB2011     0.02153
 WPZ      20JAN2010     0.04871
 WPZ      22APR2009     0.07939
 WPZ      22APR2014     0.01174
 WPZ      23AUG2013     0.00889
 WPZ      23SEP2010    -0.05558
 WPZ      24MAY2010    -0.01622
 WPZ      25APR2012     0.03029
 WPZ      25MAR2009     0.00287
 WPZ      26JAN2007     0.00752
 WPZ      26OCT2011     0.04736
 WPZ      26SEP2008    -0.00997
 WPZ      27JUL2012     0.01051
 WPZ      29FEB2012     0.00685
 WPZ      29OCT2009     0.10542
 BIDU     01NOV2006     0.00729
 BIDU     04OCT2006    -0.00966
 BIDU     18JAN2007    -0.01925
 BIDU     27JAN2009     0.04117
 BIDU     30NOV2009    -0.02971
 HOKU     01JUL2009    -0.03618
 HOKU     30SEP2009     0.53040
 MWIV     03NOV2014     0.01175
 MWIV     03NOV2008    -0.12585
 MWIV     06JAN2009    -0.03232
 MWIV     07AUG2009    -0.00438
 MWIV     12MAR2007     0.01762
 MWIV     13MAY2014     0.04665
 MWIV     17FEB2011    -0.05027
 MWIV     18APR2007     0.05267
 MWIV     27JUL2012     0.04502
 RUTH     10OCT2007    -0.01868
 RUTH     22OCT2007    -0.00580
 TRLG     24JAN2008    -0.02430
 PHSY     05AUG2002    -0.01080
 PHSY     05JAN2001     0.12875
 PHSY     09SEP2002     0.02034
 PHSY     10JAN2003    -0.02218
 PHSY     11DEC2001    -0.11369
 PHSY     18MAR2002     0.00781
 PHSY     24APR2002     0.15690
 PHSY     25SEP2002    -0.05057
 PHSY     28JAN2002    -0.01380
 PHSY     31OCT2001     0.14599
 GLP      03FEB2011    -0.03835
 GLP      03JAN2014     0.03067
 GLP      05DEC2014    -0.09681
 GLP      15JAN2010    -0.00764
 GLP      15MAY2007    -0.03277
 GLP      26JUN2013    -0.01598
 GLP      26SEP2008     0.01348
 GLP      27JUL2012     0.01803
 GLP      28SEP2011    -0.08070
 GLP      29MAR2010     0.04172
 CBOU     02JUN2008     0.00196
 GHDX     11MAR2011    -0.05060
 SNSS     07OCT2014    -0.02433
 SNSS     10DEC2014    -0.02465
 SNSS     11APR2012     0.01578
 TLEO     01AUG2008     0.19143
 TLEO     02JUN2008    -0.03750
 TLEO     05JUN2008     0.02213
 TLEO     05OCT2010    -0.03850
 TLEO     08SEP2009     0.00711
 TLEO     10FEB2012    -0.00028
 TLEO     10JAN2011     0.02424
 TLEO     12NOV2007    -0.00494
 TLEO     14JAN2010     0.04273
 TLEO     17JAN2008     0.02081
 TLEO     22DEC2009     0.04926
 TLEO     23JAN2012     0.00807
 TLEO     23MAY2006    -0.11203
 TLEO     24MAR2011     0.00745
 TLEO     30NOV2006     0.08163
 TRXI     01MAY2006    -0.00756
 TRXI     20MAR2008    -0.11691
 VPRT     04OCT2006     0.01229
 VPRT     10OCT2011     0.05535
 VPRT     10JUN2009    -0.00589
 VPRT     21AUG2007    -0.00303
 VPRT     22DEC2008    -0.01692
 VPRT     24NOV2009     0.05363
 VPRT     28JAN2009     0.34027
 VPRT     29JUL2010    -0.32885
 WBMD     04OCT2006     0.09061
 WBMD     10OCT2011    -0.03160
 WBMD     11JAN2012     0.00853
 WBMD     15APR2009     0.05049
 WBMD     17JAN2007     0.02085
 WBMD     18FEB2010     0.06005
 WBMD     18JUL2011    -0.17906
 WBMD     20FEB2009     0.21775
 WBMD     27JUL2006    -0.03402
 WBMD     28MAY2008     0.05454
 WBMD     31OCT2008    -0.06175
 WLSC     19JUL2007     0.20900
 BXG      01AUG2007    -0.08805
 BXG      01FEB2012     0.14010
 BXG      02JUN2008    -0.05392
 BXG      02FEB2011     0.03130
 BXG      03MAR2011     0.00608
 BXG      06AUG2007     0.03235
 BXG      06NOV2007     0.01439
 BXG      07JAN2010     0.06744
 BXG      07NOV2012    -0.01744
 BXG      08JUL2008    -0.02399
 BXG      08OCT2009    -0.03104
 BXG      10OCT2011    -0.08880
 BXG      09SEP2009    -0.04955
 BXG      12JUN2012     0.01612
 BXG      13JAN2009     0.00920
 BXG      13NOV2007     0.01037
 BXG      22MAY2009     0.11222
 BXG      22SEP2009     0.03743
 BXG      26JUL2010    -0.00912
 BXG      26SEP2008    -0.04506
 BXG      27JUL2012    -0.05453
 BXG      29APR2008     0.00438
 BXG      31JUL2007    -0.06899
 BOT      18JUN2007     0.00165
 DHT      02JUN2008     0.02802
 DHT      02SEP2009    -0.22662
 DHT      04FEB2011    -0.07997
 DHT      06AUG2007    -0.02952
 DHT      07JUN2007    -0.01914
 DHT      07NOV2008     0.01673
 DHT      11DEC2006    -0.01560
 DHT      11SEP2006    -0.02302
 DHT      15OCT2008    -0.02416
 DHT      17AUG2011    -0.06149
 DHT      22FEB2007    -0.00457
 DHT      22JUL2008     0.08289
 DHT      24JUL2006    -0.02740
 DHT      24OCT2008     0.00421
 DHT      26APR2010     0.00123
 DHT      28NOV2007     0.12540
 DHT      28SEP2011    -0.08909
 DHT      30APR2008    -0.03153
 DHT      30MAR2009    -0.04070
 HERO     01DEC2008    -0.04446
 HERO     02JUN2008    -0.00920
 HERO     01MAY2006     0.00343
 HERO     04NOV2014     0.01878
 HERO     06JUN2012    -0.00564
 HERO     08MAY2009     0.04998
 HERO     09FEB2009     0.05337
 HERO     10JAN2013    -0.04136
 HERO     12JAN2011    -0.07069
 HERO     12JUN2007     0.05637
 HERO     15NOV2006    -0.01231
 HERO     16MAY2008     0.05658
 HERO     16OCT2014     0.02693
 HERO     22MAY2006     0.03944
 HERO     25JUN2013    -0.00633
 HERO     27APR2012    -0.00857
 HERO     27JUL2006    -0.03259
 HERO     27JUL2012    -0.00067
 HERO     27MAR2009     0.05320
 ISBC     01MAY2009    -0.03675
 ISBC     19DEC2008     0.00460
 ISBC     23DEC2008    -0.01594
 ISBC     27JUL2012     0.03562
 CBEY     04AUG2008    -0.09732
 CBEY     14OCT2008     0.06237
 IRBT     05OCT2009    -0.05151
 IRBT     07FEB2014    -0.04481
 IRBT     10MAR2009    -0.05497
 IRBT     11NOV2010     0.00848
 IRBT     12APR2010    -0.02931
 IRBT     12DEC2013    -0.00709
 IRBT     20FEB2007    -0.02643
 IRBT     27OCT2008     0.01606
 IRBT     29APR2014     0.00009
 SPWR     01MAY2012     0.02792
 SPWR     03JAN2013     0.42728
 SPWR     03OCT2014    -0.00340
 SPWR     05SEP2007     0.01166
 SPWR     06AUG2007     0.00824
 SPWR     07AUG2007     0.13739
 SPWR     10SEP2007     0.02741
 SPWR     12DEC2007    -0.01264
 SPWR     12MAY2008     0.03486
 SPWR     15FEB2012    -0.01432
 SPWR     15OCT2007     0.00759
 SPWR     16JAN2014     0.06948
 SPWR     17FEB2012     0.18547
 SPWR     18JUN2014    -0.02502
 SPWR     23APR2014     0.11162
 UARM     01JUN2006     0.02438
